year,state,county,county_code,candidate,party
2004,Washington,Jefferson,53031,John Kerry,democrat
2004,Washington,Island,53029,George W. Bush,republican
2004,Washington,Grays Harbor,53027,John Kerry,democrat
2004,Washington,Grant,53025,George W. Bush,republican
2004,Washington,Garfield,53023,George W. Bush,republican
2004,Washington,Franklin,53021,George W. Bush,republican
2004,Washington,Ferry,53019,George W. Bush,republican
2004,Washington,Douglas,53017,George W. Bush,republican
2004,Washington,Cowlitz,53015,John Kerry,democrat
2004,Washington,Columbia,53013,George W. Bush,republican
2004,Washington,Clark,53011,George W. Bush,republican
2004,Washington,Clallam,53009,George W. Bush,republican
2004,Washington,Chelan,53007,George W. Bush,republican
2004,Washington,Benton,53005,George W. Bush,republican
2004,Washington,Asotin,53003,George W. Bush,republican
2004,Washington,Adams,53001,George W. Bush,republican
2004,Virginia,Winchester,51840,George W. Bush,republican
2004,Virginia,Williamsburg,51830,John Kerry,democrat
2004,Virginia,Waynesboro,51820,George W. Bush,republican
2004,Virginia,Virginia Beach,51810,George W. Bush,republican
2004,Virginia,Suffolk,51800,George W. Bush,republican
2004,Virginia,Staunton,51790,George W. Bush,republican
2004,Virginia,Salem,51775,George W. Bush,republican
2004,Virginia,Roanoke,51770,John Kerry,democrat
2004,Virginia,Richmond,51760,John Kerry,democrat
2004,Virginia,Radford,51750,George W. Bush,republican
2004,Virginia,Portsmouth,51740,John Kerry,democrat
2004,Virginia,Poquoson,51735,George W. Bush,republican
2004,Virginia,Petersburg,51730,John Kerry,democrat
2004,Virginia,Norton,51720,George W. Bush,republican
2004,Virginia,Norfolk,51710,John Kerry,democrat
2004,Virginia,Newport News,51700,John Kerry,democrat
2004,Virginia,Martinsville,51690,John Kerry,democrat
2004,Virginia,Manassas Park,51685,George W. Bush,republican
2004,Virginia,Manassas,51683,George W. Bush,republican
2004,Virginia,Lynchburg,51680,George W. Bush,republican
2004,Virginia,Lexington,51678,John Kerry,democrat
2004,Virginia,Hopewell,51670,George W. Bush,republican
2004,Virginia,Harrisonburg,51660,George W. Bush,republican
2004,Virginia,Hampton,51650,John Kerry,democrat
2004,Virginia,Galax,51640,George W. Bush,republican
2004,Virginia,Fredericksburg,51630,John Kerry,democrat
2004,Virginia,Franklin,51620,John Kerry,democrat
2004,Virginia,Falls Church,51610,John Kerry,democrat
2004,Virginia,Fairfax,51600,John Kerry,democrat
2004,Virginia,Emporia,51595,John Kerry,democrat
2004,Virginia,Danville,51590,John Kerry,democrat
2004,Virginia,Covington,51580,John Kerry,democrat
2004,Virginia,Colonial Heights,51570,George W. Bush,republican
2004,Virginia,Chesapeake,51550,George W. Bush,republican
2004,Virginia,Charlottesville,51540,John Kerry,democrat
2004,Virginia,Buena Vista,51530,George W. Bush,republican
2004,Virginia,Bristol,51520,George W. Bush,republican
2004,Virginia,Bedford,51515,George W. Bush,republican
2004,Virginia,Alexandria,51510,John Kerry,democrat
2004,Virginia,York,51199,George W. Bush,republican
2004,Virginia,Wythe,51197,George W. Bush,republican
2004,Virginia,Wise,51195,George W. Bush,republican
2004,Virginia,Westmoreland,51193,George W. Bush,republican
2004,Virginia,Washington,51191,George W. Bush,republican
2004,Virginia,Warren,51187,George W. Bush,republican
2004,Virginia,Tazewell,51185,George W. Bush,republican
2004,Virginia,Sussex,51183,John Kerry,democrat
2004,Virginia,Surry,51181,John Kerry,democrat
2004,Virginia,Stafford,51179,George W. Bush,republican
2004,Virginia,Spotsylvania,51177,George W. Bush,republican
2004,Virginia,Southampton,51175,George W. Bush,republican
2004,Virginia,Smyth,51173,George W. Bush,republican
2004,Virginia,Shenandoah,51171,George W. Bush,republican
2004,Virginia,Scott,51169,George W. Bush,republican
2004,Virginia,Russell,51167,George W. Bush,republican
2004,Virginia,Rockingham,51165,George W. Bush,republican
2004,Virginia,Rockbridge,51163,George W. Bush,republican
2004,Virginia,Roanoke,51161,George W. Bush,republican
2004,Virginia,Richmond,51159,George W. Bush,republican
2004,Virginia,Rappahannock,51157,George W. Bush,republican
2004,Virginia,Pulaski,51155,George W. Bush,republican
2004,Virginia,Prince William,51153,George W. Bush,republican
2004,Virginia,Prince George,51149,George W. Bush,republican
2004,Virginia,Prince Edward,51147,John Kerry,democrat
2004,Virginia,Powhatan,51145,George W. Bush,republican
2004,Virginia,Pittsylvania,51143,George W. Bush,republican
2004,Virginia,Patrick,51141,George W. Bush,republican
2004,Virginia,Page,51139,George W. Bush,republican
2004,Virginia,Orange,51137,George W. Bush,republican
2004,Virginia,Nottoway,51135,George W. Bush,republican
2004,Virginia,Northumberland,51133,George W. Bush,republican
2004,Virginia,Northampton,51131,John Kerry,democrat
2004,Virginia,New Kent,51127,George W. Bush,republican
2004,Virginia,Nelson,51125,John Kerry,democrat
2004,Virginia,Montgomery,51121,George W. Bush,republican
2004,Virginia,Middlesex,51119,George W. Bush,republican
2004,Virginia,Mecklenburg,51117,George W. Bush,republican
2004,Virginia,Mathews,51115,George W. Bush,republican
2004,Virginia,Madison,51113,George W. Bush,republican
2004,Virginia,Lunenburg,51111,George W. Bush,republican
2004,Virginia,Louisa,51109,George W. Bush,republican
2004,Virginia,Loudoun,51107,George W. Bush,republican
2004,Virginia,Lee,51105,George W. Bush,republican
2004,Virginia,Lancaster,51103,George W. Bush,republican
2004,Virginia,King William,51101,George W. Bush,republican
2004,Virginia,King George,51099,George W. Bush,republican
2004,Virginia,King and Queen,51097,George W. Bush,republican
2004,Virginia,James City,51095,George W. Bush,republican
2004,Virginia,Isle of Wight,51093,George W. Bush,republican
2004,Virginia,Highland,51091,George W. Bush,republican
2004,Virginia,Henry,51089,George W. Bush,republican
2004,Virginia,Henrico,51087,George W. Bush,republican
2004,Virginia,Hanover,51085,George W. Bush,republican
2004,Virginia,Halifax,51083,George W. Bush,republican
2004,Virginia,Greensville,51081,John Kerry,democrat
2004,Virginia,Greene,51079,George W. Bush,republican
2004,Virginia,Grayson,51077,George W. Bush,republican
2004,Virginia,Goochland,51075,George W. Bush,republican
2004,Virginia,Gloucester,51073,George W. Bush,republican
2004,Virginia,Giles,51071,George W. Bush,republican
2004,Virginia,Frederick,51069,George W. Bush,republican
2004,Virginia,Franklin,51067,George W. Bush,republican
2004,Virginia,Fluvanna,51065,George W. Bush,republican
2004,Virginia,Floyd,51063,George W. Bush,republican
2004,Virginia,Fauquier,51061,George W. Bush,republican
2004,Virginia,Fairfax,51059,John Kerry,democrat
2004,Virginia,Essex,51057,George W. Bush,republican
2004,Virginia,Dinwiddie,51053,George W. Bush,republican
2004,Virginia,Dickenson,51051,John Kerry,democrat
2004,Virginia,Cumberland,51049,George W. Bush,republican
2004,Virginia,Culpeper,51047,George W. Bush,republican
2004,Virginia,Craig,51045,George W. Bush,republican
2004,Virginia,Clarke,51043,George W. Bush,republican
2004,Virginia,Chesterfield,51041,George W. Bush,republican
2004,Virginia,Charlotte,51037,George W. Bush,republican
2004,Virginia,Charles City,51036,John Kerry,democrat
2004,Virginia,Carroll,51035,George W. Bush,republican
2004,Virginia,Caroline,51033,George W. Bush,republican
2004,Virginia,Campbell,51031,George W. Bush,republican
2004,Virginia,Buckingham,51029,George W. Bush,republican
2004,Virginia,Buchanan,51027,John Kerry,democrat
2004,Virginia,Brunswick,51025,John Kerry,democrat
2004,Virginia,Botetourt,51023,George W. Bush,republican
2004,Virginia,Bland,51021,George W. Bush,republican
2004,Virginia,Bedford,51019,George W. Bush,republican
2004,Virginia,Bath,51017,George W. Bush,republican
2004,Virginia,Augusta,51015,George W. Bush,republican
2004,Virginia,Arlington,51013,John Kerry,democrat
2004,Virginia,Appomattox,51011,George W. Bush,republican
2004,Virginia,Amherst,51009,George W. Bush,republican
2004,Virginia,Amelia,51007,George W. Bush,republican
2004,Virginia,Alleghany,51005,George W. Bush,republican
2004,Virginia,Albemarle,51003,John Kerry,democrat
2004,Virginia,Accomack,51001,George W. Bush,republican
2004,Vermont,Windsor,50027,John Kerry,democrat
2004,Vermont,Windham,50025,John Kerry,democrat
2004,Vermont,Washington,50023,John Kerry,democrat
2004,Vermont,Rutland,50021,John Kerry,democrat
2004,Vermont,Orleans,50019,John Kerry,democrat
2004,Vermont,Orange,50017,John Kerry,democrat
2004,Vermont,Lamoille,50015,John Kerry,democrat
2004,Vermont,Grand Isle,50013,John Kerry,democrat
2004,Vermont,Franklin,50011,John Kerry,democrat
2004,Vermont,Essex,50009,George W. Bush,republican
2004,Vermont,Chittenden,50007,John Kerry,democrat
2004,Vermont,Caledonia,50005,John Kerry,democrat
2004,Vermont,Bennington,50003,John Kerry,democrat
2004,Vermont,Addison,50001,John Kerry,democrat
2004,Utah,Weber,49057,George W. Bush,republican
2004,Utah,Wayne,49055,George W. Bush,republican
2004,Utah,Washington,49053,George W. Bush,republican
2004,Utah,Wasatch,49051,George W. Bush,republican
2004,Utah,Utah,49049,George W. Bush,republican
2004,Utah,Uintah,49047,George W. Bush,republican
2004,Utah,Tooele,49045,George W. Bush,republican
2004,Utah,Summit,49043,George W. Bush,republican
2004,Utah,Sevier,49041,George W. Bush,republican
2004,Utah,Sanpete,49039,George W. Bush,republican
2004,Utah,San Juan,49037,George W. Bush,republican
2004,Utah,Salt Lake,49035,George W. Bush,republican
2004,Utah,Rich,49033,George W. Bush,republican
2004,Utah,Piute,49031,George W. Bush,republican
2004,Utah,Morgan,49029,George W. Bush,republican
2004,Utah,Millard,49027,George W. Bush,republican
2004,Utah,Kane,49025,George W. Bush,republican
2004,Utah,Juab,49023,George W. Bush,republican
2004,Utah,Iron,49021,George W. Bush,republican
2004,Utah,Grand,49019,George W. Bush,republican
2004,Utah,Garfield,49017,George W. Bush,republican
2004,Utah,Emery,49015,George W. Bush,republican
2004,Utah,Duchesne,49013,George W. Bush,republican
2004,Utah,Davis,49011,George W. Bush,republican
2004,Utah,Daggett,49009,George W. Bush,republican
2004,Utah,Carbon,49007,George W. Bush,republican
2004,Utah,Cache,49005,George W. Bush,republican
2004,Utah,Box Elder,49003,George W. Bush,republican
2004,Utah,Beaver,49001,George W. Bush,republican
2004,Texas,Zavala,48507,John Kerry,democrat
2004,Texas,Zapata,48505,John Kerry,democrat
2004,Texas,Young,48503,George W. Bush,republican
2004,Texas,Yoakum,48501,George W. Bush,republican
2004,Texas,Wood,48499,George W. Bush,republican
2004,Texas,Wise,48497,George W. Bush,republican
2004,Texas,Winkler,48495,George W. Bush,republican
2004,Texas,Wilson,48493,George W. Bush,republican
2004,Texas,Williamson,48491,George W. Bush,republican
2004,Texas,Willacy,48489,John Kerry,democrat
2004,Texas,Wilbarger,48487,George W. Bush,republican
2004,Texas,Wichita,48485,George W. Bush,republican
2004,Texas,Wheeler,48483,George W. Bush,republican
2004,Texas,Wharton,48481,George W. Bush,republican
2004,Texas,Webb,48479,John Kerry,democrat
2004,Texas,Washington,48477,George W. Bush,republican
2004,Texas,Ward,48475,George W. Bush,republican
2004,Texas,Waller,48473,George W. Bush,republican
2004,Texas,Walker,48471,George W. Bush,republican
2004,Texas,Victoria,48469,George W. Bush,republican
2004,Texas,Van Zandt,48467,George W. Bush,republican
2004,Texas,Val Verde,48465,George W. Bush,republican
2004,Texas,Uvalde,48463,George W. Bush,republican
2004,Texas,Upton,48461,George W. Bush,republican
2004,Texas,Upshur,48459,George W. Bush,republican
2004,Texas,Tyler,48457,George W. Bush,republican
2004,Texas,Trinity,48455,George W. Bush,republican
2004,Texas,Travis,48453,John Kerry,democrat
2004,Texas,Tom Green,48451,George W. Bush,republican
2004,Texas,Titus,48449,George W. Bush,republican
2004,Texas,Throckmorton,48447,George W. Bush,republican
2004,Texas,Terry,48445,George W. Bush,republican
2004,Texas,Terrell,48443,George W. Bush,republican
2004,Texas,Taylor,48441,George W. Bush,republican
2004,Texas,Tarrant,48439,George W. Bush,republican
2004,Texas,Swisher,48437,George W. Bush,republican
2004,Texas,Sutton,48435,George W. Bush,republican
2004,Texas,Stonewall,48433,George W. Bush,republican
2004,Texas,Sterling,48431,George W. Bush,republican
2004,Texas,Stephens,48429,George W. Bush,republican
2004,Texas,Starr,48427,John Kerry,democrat
2004,Texas,Somervell,48425,George W. Bush,republican
2004,Texas,Smith,48423,George W. Bush,republican
2004,Texas,Sherman,48421,George W. Bush,republican
2004,Texas,Shelby,48419,George W. Bush,republican
2004,Texas,Shackelford,48417,George W. Bush,republican
2004,Texas,Scurry,48415,George W. Bush,republican
2004,Texas,Schleicher,48413,George W. Bush,republican
2004,Texas,San Saba,48411,George W. Bush,republican
2004,Texas,San Patricio,48409,George W. Bush,republican
2004,Texas,San Jacinto,48407,George W. Bush,republican
2004,Texas,San Augustine,48405,George W. Bush,republican
2004,Texas,Sabine,48403,George W. Bush,republican
2004,Texas,Rusk,48401,George W. Bush,republican
2004,Texas,Runnels,48399,George W. Bush,republican
2004,Texas,Rockwall,48397,George W. Bush,republican
2004,Texas,Robertson,48395,George W. Bush,republican
2004,Texas,Roberts,48393,George W. Bush,republican
2004,Texas,Refugio,48391,George W. Bush,republican
2004,Texas,Reeves,48389,George W. Bush,republican
2004,Texas,Red River,48387,George W. Bush,republican
2004,Texas,Real,48385,George W. Bush,republican
2004,Texas,Reagan,48383,George W. Bush,republican
2004,Texas,Randall,48381,George W. Bush,republican
2004,Texas,Rains,48379,George W. Bush,republican
2004,Texas,Presidio,48377,John Kerry,democrat
2004,Texas,Potter,48375,George W. Bush,republican
2004,Texas,Polk,48373,George W. Bush,republican
2004,Texas,Pecos,48371,George W. Bush,republican
2004,Texas,Parmer,48369,George W. Bush,republican
2004,Texas,Parker,48367,George W. Bush,republican
2004,Texas,Panola,48365,George W. Bush,republican
2004,Texas,Palo Pinto,48363,George W. Bush,republican
2004,Texas,Orange,48361,George W. Bush,republican
2004,Texas,Oldham,48359,George W. Bush,republican
2004,Texas,Ochiltree,48357,George W. Bush,republican
2004,Texas,Nueces,48355,George W. Bush,republican
2004,Texas,Nolan,48353,George W. Bush,republican
